discovery keyword,channel name,email,country,URL,AVG views,AVG engagement,notes,reachOut,total subs,date recorded,sampleSize,id,categoryId
minecraft intermediate players,Rishabh Agarwal,testEmail,IN,https://www.youtube.com/channel/UCe1S_8yK6Wb8C6_EWsFjM6w/about,531.6666666666666,0.024961934617107034,no notes,3,83,2018-05-10 17:03:17.686490,16.0,UCe1S_8yK6Wb8C6_EWsFjM6w,Gaming
minecraft intermediate players,TheSpecialistGA,testEmail,country not detected,https://www.youtube.com/channel/UCfOl9KP3723EcrH6VNgVmtQ/about,20.09090909090909,,no notes,3,123,2018-05-10 17:03:21.473783,12.0,UCfOl9KP3723EcrH6VNgVmtQ,Gaming
minecraft intermediate players,Thad Persons,testEmail,country not detected,https://www.youtube.com/channel/UClHi-urGMkAoJ_BeBFW-j8g/about,11.571428571428571,,no notes,3,2,2018-05-10 17:03:22.588480,8.0,UClHi-urGMkAoJ_BeBFW-j8g,Comedy
minecraft intermediate players,Brick Waffle,testEmail,US,https://www.youtube.com/channel/UC1jeKTyJO2xEhHQGx7uKiLQ/about,25.0,,no notes,3,2420,2018-05-10 17:03:23.464225,2.0,UC1jeKTyJO2xEhHQGx7uKiLQ,Gaming
minecraft intermediate noobs,TheHatMovies,testEmail,US,https://www.youtube.com/channel/UCSKzQ8M8w0Y2RWxmar49tQA/about,19248.69230769231,0.02862132492516974,no notes,3,109138,2018-05-10 17:03:27.913097,14.0,UCSKzQ8M8w0Y2RWxmar49tQA,Entertainment
minecraft intermediate noobs,Cloud Wolf,testEmail,US,https://www.youtube.com/channel/UCZnBqVITQ0dloqUU0fGxY3g/about,473.5416666666667,0.1413496467380436,no notes,3,4948,2018-05-10 17:03:31.446285,25.0,UCZnBqVITQ0dloqUU0fGxY3g,Gaming
minecraft intermediate noobs,djhes,testEmail,country not detected,https://www.youtube.com/channel/UClt4bkuakvY7N9Un_-KFhDw/about,6081.583333333333,0.024057500208173693,no notes,3,74013,2018-05-10 17:03:33.964349,14.0,UClt4bkuakvY7N9Un_-KFhDw,Gaming
minecraft intermediate noobs,SmellyOrangeComputer,testEmail,US,https://www.youtube.com/channel/UCOu5--NSgE6zUs0R92-ejcw/about,4608.0,0.018229166666666668,no notes,3,21714,2018-05-10 17:03:35.520078,3.0,UCOu5--NSgE6zUs0R92-ejcw,Gaming
minecraft intermediate noobs,TheRiceCake1002,testEmail,country not detected,https://www.youtube.com/channel/UC8uvc_tauB4UkgIKJS81axA/about,329.0,,no notes,3,9,2018-05-10 17:03:36.436189,2.0,UC8uvc_tauB4UkgIKJS81axA,Entertainment
minecraft intermediate noobs,Gamer shark,testEmail,country not detected,https://www.youtube.com/channel/UCkCZlNR2r361vYDZKFaKypQ/about,28.9,0.12975778546712805,no notes,3,12,2018-05-10 17:03:38.055147,12.0,UCkCZlNR2r361vYDZKFaKypQ,People & Blogs
minecraft intermediate noobs,Gaming Movie Database - IGMDb.org,testEmail,US,https://www.youtube.com/channel/UCTsefzdfIxl13X10sJ3cFTQ/about,19.291666666666668,,no notes,3,1674,2018-05-10 17:03:41.496653,25.0,UCTsefzdfIxl13X10sJ3cFTQ,Gaming
minecraft intermediate noobs,TehEpicCreations,testEmail,country not detected,https://www.youtube.com/channel/UC44drSN1y3LtduUs28x6EAg/about,283.7,0.02095327615243019,no notes,3,11,2018-05-10 17:03:43.148356,10.0,UC44drSN1y3LtduUs28x6EAg,Music
minecraft intermediate news,AlexTV,testEmail,country not detected,https://www.youtube.com/channel/UCT-_AYpw0DV1PVXrMLSHZKw/about,,,no notes,3,153,2018-05-10 17:03:46.755750,1.0,UCT-_AYpw0DV1PVXrMLSHZKw,Gaming
minecraft intermediate news,ThePolarisKid,testEmail,country not detected,https://www.youtube.com/channel/UCZUZylwjye0OZrt_X-HvLgw/about,251.33333333333334,0.007957559681697613,no notes,3,66,2018-05-10 17:03:48.362560,3.0,UCZUZylwjye0OZrt_X-HvLgw,Gaming
minecraft intermediate news,Play Noggin,testEmail,US,https://www.youtube.com/channel/UC5UEdeW8wD2t2KQ32FtQL5w/about,82987.47826086957,0.03784569996241794,??? far out game related channel,0,230864,2018-05-10 17:03:51.127402,25.0,UC5UEdeW8wD2t2KQ32FtQL5w,Gaming
minecraft intermediate news,Chivio,testEmail,US,https://www.youtube.com/channel/UCdYkf__oViDW-SYzhfn1WFw/about,227.0,0.09427312775330396,no notes,3,1144,2018-05-10 17:03:52.778590,5.0,UCdYkf__oViDW-SYzhfn1WFw,Gaming
minecraft intermediate news,Lobo News Network,testEmail,US,https://www.youtube.com/channel/UCXFQUSFgjhcbqFkYfP1dShg/about,655.4347826086956,,no notes,3,613,2018-05-10 17:03:55.720261,25.0,UCXFQUSFgjhcbqFkYfP1dShg,Education
minecraft intermediate news,Strykur » SteeOh,testEmail,country not detected,https://www.youtube.com/channel/UCBgM3ZzWggCS_d5JYiMayDA/about,166.64705882352942,0.09001058948111543,no notes,3,625,2018-05-10 17:03:58.427595,18.0,UCBgM3ZzWggCS_d5JYiMayDA,Gaming
minecraft intermediate news,GameAdvice4U,testEmail,country not detected,https://www.youtube.com/channel/UCHBMV4RvNg5cSgmgTy2ExRQ/about,378.75,0.010561056105610561,no notes,3,167,2018-05-10 17:03:59.924674,4.0,UCHBMV4RvNg5cSgmgTy2ExRQ,Gaming
minecraft intermediate news,WittedHaddock,testEmail,country not detected,https://www.youtube.com/channel/UCCksCO5HZppTA5_DBi9apIg/about,,,no notes,3,2,2018-05-10 17:04:00.184726,1.0,UCCksCO5HZppTA5_DBi9apIg,Gaming
minecraft intermediate news,Minecraftaddict,testEmail,country not detected,https://www.youtube.com/channel/UC7IO7DMS0Y9rwhmomzNeWlg/about,1933.0,0.038684625428029466,no notes,3,9874,2018-05-10 17:04:03.001426,16.0,UC7IO7DMS0Y9rwhmomzNeWlg,Gaming
minecraft intermediate news,Patrick Neary,testEmail,country not detected,https://www.youtube.com/channel/UCeCwx_4Y4hCu3WgBDCzyLmw/about,30.071428571428573,,no notes,3,119,2018-05-10 17:04:05.690203,16.0,UCeCwx_4Y4hCu3WgBDCzyLmw,Education
minecraft intermediate news,CurseNetwork,testEmail,country not detected,https://www.youtube.com/channel/UCs1JJL6EDOOExrueuDscBJA/about,3803.409090909091,0.02434782608695652,no notes,3,51899,2018-05-10 17:04:08.726782,24.0,UCs1JJL6EDOOExrueuDscBJA,Gaming
minecraft intermediate news,Mendez Mustangs,testEmail,country not detected,https://www.youtube.com/channel/UC32bOgLP01WRpCzSjwuWv5w/about,113.21739130434783,0.00036802355350742445,no notes,3,1217,2018-05-10 17:04:11.751713,25.0,UC32bOgLP01WRpCzSjwuWv5w,Education
minecraft expert guide,Hypnotizd,testEmail,US,https://www.youtube.com/channel/UChi5MyXJLQuPni3dM19Ar3g/about,14581.217391304348,0.042707314551974754,no notes,3,236385,2018-05-10 17:04:21.385001,25.0,UChi5MyXJLQuPni3dM19Ar3g,Gaming
minecraft expert guide,TDKPyrostasis,testEmail,US,https://www.youtube.com/channel/UCfD8xvHbAU4lQY0MnIt2q-g/about,217.42857142857142,0.10992115637319316,no notes,3,53312,2018-05-10 17:04:23.761430,15.0,UCfD8xvHbAU4lQY0MnIt2q-g,Gaming
minecraft expert guide,GSGaming,testEmail,GB,https://www.youtube.com/channel/UCeva04C4o93CpOkbacD0cIQ/about,289.94117647058823,0.03408399269628728,no notes,3,397,2018-05-10 17:04:26.665023,18.0,UCeva04C4o93CpOkbacD0cIQ,Gaming
minecraft expert guide,TheGAM3Report1,testEmail,CA,https://www.youtube.com/channel/UCHEz5okuOtt7QLXCGwHQmwA/about,171.69565217391303,0.05303030303030303,no notes,3,16201,2018-05-10 17:04:29.722054,25.0,UCHEz5okuOtt7QLXCGwHQmwA,Gaming
minecraft expert guide,COOP Gaming,testEmail,country not detected,https://www.youtube.com/channel/UC5Z7M7ptXum6oNHKtzGKH3Q/about,75.85714285714286,0.016949152542372878,no notes,3,21,2018-05-10 17:04:30.811579,8.0,UC5Z7M7ptXum6oNHKtzGKH3Q,Gaming
minecraft expert tutorial,Numero Uno,testEmail,country not detected,https://www.youtube.com/channel/UCeKsAqqRcDs_1uo8GJYj3DA/about,2860.5,0.04133892676105576,no notes,3,44112,2018-05-10 17:04:34.882042,13.0,UCeKsAqqRcDs_1uo8GJYj3DA,Gaming
minecraft expert tutorial,WiederDude,testEmail,country not detected,https://www.youtube.com/channel/UCenY_uRTbmaa9ar1IPTHzCA/about,447548.39130434784,0.011616315541167776,no notes,0,570814,2018-05-10 17:04:37.828387,25.0,UCenY_uRTbmaa9ar1IPTHzCA,Gaming
minecraft expert strategy,Erdi Lesmana,testEmail,ID,https://www.youtube.com/channel/UCd4o_flZ9rFZlmXg89KaP6Q/about,188019.58333333334,0.012346896489062531,no notes,3,65464,2018-05-10 17:04:44.875867,25.0,UCd4o_flZ9rFZlmXg89KaP6Q,Gaming
minecraft expert strategy,Ijukay,testEmail,US,https://www.youtube.com/channel/UC058yF8GEdxXQIgKIDZ3o_g/about,1149.7692307692307,0.05292031845855356,no notes,3,993,2018-05-10 17:04:47.098770,14.0,UC058yF8GEdxXQIgKIDZ3o_g,Gaming
minecraft expert strategy,Minecraft Masters,testEmail,country not detected,https://www.youtube.com/channel/UC__z-M3GLSg103O-3vdw5SQ/about,79.22222222222223,0.13744740532959326,no notes,3,147,2018-05-10 17:04:49.985147,19.0,UC__z-M3GLSg103O-3vdw5SQ,Gaming
minecraft expert strategy,DiehlGames,testEmail,country not detected,https://www.youtube.com/channel/UC5K83-l7X6FAnCOY4CmpapA/about,3842.5416666666665,0.02243523709350365,no notes,3,17934,2018-05-10 17:04:53.463805,25.0,UC5K83-l7X6FAnCOY4CmpapA,Gaming
minecraft expert strategy,ilmango,testEmail,DE,https://www.youtube.com/channel/UCHSI8erNrN6hs3sUK6oONLA/about,14917.1875,0.06895988268566042,no notes,3,99005,2018-05-10 17:04:55.625128,17.0,UCHSI8erNrN6hs3sUK6oONLA,Gaming
minecraft expert strategy,Amy Yates,testEmail,country not detected,https://www.youtube.com/channel/UCsNiYRFV4j6z-ktjcPmPKDw/about,63.5,,no notes,3,1,2018-05-10 17:05:01.001038,2.0,UCsNiYRFV4j6z-ktjcPmPKDw,People & Blogs
minecraft expert strategy,JeromeASF,testEmail,country not detected,https://www.youtube.com/channel/UCrYnLkVfvVf0Qy0YOUQdk2A/about,61911.2,0.034699900825698744,"- former big utuber
- minecraft channel",1,4842039,2018-05-10 17:05:03.194119,17.0,UCrYnLkVfvVf0Qy0YOUQdk2A,Gaming
minecraft expert strategy,HappyDays,testEmail,AU,https://www.youtube.com/channel/UCWcUE-K-Ou5Axk6beLQAPjQ/about,24713.17391304348,0.06813292388205784,no notes,1,355303,2018-05-10 17:05:06.034155,25.0,UCWcUE-K-Ou5Axk6beLQAPjQ,Gaming
minecraft expert methods,ItsJerryAndHarry,testEmail,country not detected,https://www.youtube.com/channel/UCYEqE7HG2DRd59fBb_SG1ZQ/about,51444.25,0.048314437473575764,- ???,0,1606726,2018-05-10 17:05:09.342182,4.0,UCYEqE7HG2DRd59fBb_SG1ZQ,Gaming
minecraft expert methods,ElFly,testEmail,GB,https://www.youtube.com/channel/UCwxf82KD73qKCU7-JMCo9SA/about,12636.208333333334,0.05668951957847152,no notes,3,14776,2018-05-10 17:05:13.335156,25.0,UCwxf82KD73qKCU7-JMCo9SA,Gaming
minecraft expert methods,The KODO - Gaming and Random Tutorials,testEmail,country not detected,https://www.youtube.com/channel/UCXtXAiEL4pAG66exrl46QCw/about,12.4375,,no notes,3,5141,2018-05-10 17:05:15.874233,18.0,UCXtXAiEL4pAG66exrl46QCw,Gaming
minecraft expert methods,Film Herald,testEmail,CA,https://www.youtube.com/channel/UCRwkS2IUcBGBFzzw29W80zQ/about,229598.41666666666,0.020498108835680852,- movie channel,0,74493,2018-05-10 17:05:17.496877,13.0,UCRwkS2IUcBGBFzzw29W80zQ,Film & Animation
minecraft expert methods,FSix4,testEmail,country not detected,https://www.youtube.com/channel/UCyXg6ueW8i0w9VQHzkeCNNA/about,200.34782608695653,0.16263382523148148,no notes,3,2804,2018-05-10 17:05:20.361950,25.0,UCyXg6ueW8i0w9VQHzkeCNNA,Gaming
minecraft expert methods,LilxSlurpTV,testEmail,US,https://www.youtube.com/channel/UCpcjfdYdpK9rQSd9VIAB5dg/about,528.0,0.019886363636363636,no notes,3,179,2018-05-10 17:05:21.229459,4.0,UCpcjfdYdpK9rQSd9VIAB5dg,Gaming
minecraft expert methods,VisualArts,testEmail,GB,https://www.youtube.com/channel/UC5pXR6l0WkfU4jKAcGB6s-w/about,5493.166666666667,0.07496434964653052,no notes,3,35638,2018-05-10 17:05:24.703247,25.0,UC5pXR6l0WkfU4jKAcGB6s-w,How-to & Style
minecraft expert methods,GrieferMovies,testEmail,DE,https://www.youtube.com/channel/UC3LFFQUYPy_GPIVuYpf7VtA/about,292303.1,0.010411624098410179,no notes,3,55999,2018-05-10 17:05:27.581036,21.0,UC3LFFQUYPy_GPIVuYpf7VtA,Comedy
minecraft expert methods,MindMC,testEmail,US,https://www.youtube.com/channel/UCuePnQzRtOja6G-iyZvpuNQ/about,3757.5,0.046174318030605455,no notes,3,3221,2018-05-10 17:05:28.709459,2.0,UCuePnQzRtOja6G-iyZvpuNQ,Gaming
minecraft expert methods,NicsterV,testEmail,country not detected,https://www.youtube.com/channel/UCTr7Cuz7BPx7RRVT9ndsaQQ/about,132341.41666666666,0.06762590698175239,no notes,0,1359216,2018-05-10 17:05:31.377187,25.0,UCTr7Cuz7BPx7RRVT9ndsaQQ,Gaming
minecraft expert lessons,BBC News,testEmail,GB,https://www.youtube.com/channel/UC16niRr50-MSBwiO3YDb3RA/about,18811.625,0.0307256815931638,no notes,3,2460940,2018-05-10 17:05:35.002855,9.0,UC16niRr50-MSBwiO3YDb3RA,News & Politics
minecraft expert lessons,PBS Idea Channel,testEmail,country not detected,https://www.youtube.com/channel/UC3LqW4ijMoENQ2Wv17ZrFJA/about,37628.181818181816,0.056252365651148,- misc channel,0,782493,2018-05-10 17:05:36.741361,12.0,UC3LqW4ijMoENQ2Wv17ZrFJA,Education
minecraft expert lessons,PopularMMOs,testEmail,country not detected,https://www.youtube.com/channel/UCpGdL9Sn3Q5YWUH2DVUW1Ug/about,1103071.3846153845,0.032521292993939716,no notes,0,14388533,2018-05-10 17:05:38.555054,14.0,UCpGdL9Sn3Q5YWUH2DVUW1Ug,Gaming
minecraft expert lessons,Shane Beck,testEmail,country not detected,https://www.youtube.com/channel/UCUBQZDuJPQ5k6I_WzNaSeGQ/about,8561.842105263158,0.023585984324573536,no notes,3,25006,2018-05-10 17:05:41.848218,21.0,UCUBQZDuJPQ5k6I_WzNaSeGQ,Gaming
minecraft expert lessons,slicedlime,testEmail,SE,https://www.youtube.com/channel/UCXoqL7S2DjbrJe5ewfmlDvw/about,662.2727272727273,0.112743079386868,no notes,3,16437,2018-05-10 17:05:44.001711,12.0,UCXoqL7S2DjbrJe5ewfmlDvw,Gaming
minecraft expert lessons,Adardon,testEmail,country not detected,https://www.youtube.com/channel/UCG6AINF8D2nqbCTWKVJUZQg/about,46.17391304347826,0.1374764595103578,no notes,3,312,2018-05-10 17:05:52.765009,24.0,UCG6AINF8D2nqbCTWKVJUZQg,Entertainment
minecraft expert lessons,Gaming On Caffeine,testEmail,GB,https://www.youtube.com/channel/UCdqEs5A8vmq38Yp7Fz-Hz5A/about,722.7916666666666,0.05986249971803169,no notes,3,66328,2018-05-10 17:05:55.923394,25.0,UCdqEs5A8vmq38Yp7Fz-Hz5A,Gaming
minecraft expert lessons,SquizGamez,testEmail,country not detected,https://www.youtube.com/channel/UCZd6D45hKXx-goVz8mNH3ig/about,2.6666666666666665,,no notes,3,15,2018-05-10 17:05:56.584793,3.0,UCZd6D45hKXx-goVz8mNH3ig,People & Blogs
minecraft expert techniques,The Mother Ship,testEmail,US,https://www.youtube.com/channel/UCkd1EKeDQdfguOjatJTBZ1g/about,9641.636363636364,0.023988446573258652,no notes,3,17037,2018-05-10 17:06:00.517941,12.0,UCkd1EKeDQdfguOjatJTBZ1g,Gaming
minecraft expert videos,Acyali,testEmail,country not detected,https://www.youtube.com/channel/UCVdzT1G4AZbzYcJboW6uitQ/about,325.1666666666667,0.015205877327866052,no notes,3,100,2018-05-10 17:06:06.613131,19.0,UCVdzT1G4AZbzYcJboW6uitQ,Gaming
minecraft expert videos,ExplodingTNT,testEmail,CA,https://www.youtube.com/channel/UC2nZMhZ2qG5-xpqb440WLYg/about,278685.8333333333,0.07082200685957606,no notes,0,4579473,2018-05-10 17:06:09.546002,25.0,UC2nZMhZ2qG5-xpqb440WLYg,Entertainment
minecraft expert videos,skate702,testEmail,DE,https://www.youtube.com/channel/UCgSJ92_7N3_TOHvKxN2yV1w/about,12188.478260869566,0.05720298928068203,no notes,3,202215,2018-05-10 17:06:12.952353,25.0,UCgSJ92_7N3_TOHvKxN2yV1w,Gaming
minecraft expert tactics,Puzzling Games,testEmail,US,https://www.youtube.com/channel/UC9-GaHeWMZRyKNJUeUXfxfA/about,20.458333333333332,0.018329938900203666,no notes,3,40849,2018-05-10 17:06:21.608483,25.0,UC9-GaHeWMZRyKNJUeUXfxfA,Gaming
minecraft expert tactics,Michael Endo,testEmail,US,https://www.youtube.com/channel/UCJjzlYHm-pSBFu216QtWeIA/about,36008.07692307692,0.009573884776563662,no notes,3,2173,2018-05-10 17:06:23.493468,14.0,UCJjzlYHm-pSBFu216QtWeIA,Gaming
minecraft expert tactics,Cornfake,testEmail,country not detected,https://www.youtube.com/channel/UCwLeYSHo1xGL1IxK9wfchaQ/about,457.05,0.11294481691593605,no notes,3,1209,2018-05-10 17:06:26.614282,22.0,UCwLeYSHo1xGL1IxK9wfchaQ,Gaming
minecraft expert tactics,Highrax,testEmail,US,https://www.youtube.com/channel/UCU1B29jxX7Wpg6yH2aFdtAw/about,1929.2777777777778,0.08788702253517285,no notes,3,4972,2018-05-10 17:06:29.187357,20.0,UCU1B29jxX7Wpg6yH2aFdtAw,Gaming
minecraft expert overview,Tanker Gamer,testEmail,country not detected,https://www.youtube.com/channel/UC1RJpxoEHr9NSBrGahx3AQA/about,28.0,0.02922077922077922,no notes,3,246,2018-05-10 17:06:33.756671,12.0,UC1RJpxoEHr9NSBrGahx3AQA,Gaming
minecraft expert overview,ExperT - Майнкрафт,testEmail,UA,https://www.youtube.com/channel/UCBgJU3cCITpRKGQY7p3nByw/about,87725.16666666667,0.024704565446389815,no notes,3,546059,2018-05-10 17:06:35.783273,12.0,UCBgJU3cCITpRKGQY7p3nByw,Gaming
minecraft expert tips and trick,xBCrafted,testEmail,US,https://www.youtube.com/channel/UC_MkjhQr_D_lGlO3uu-GxyA/about,6246.5,0.07931714487385663,no notes,3,234166,2018-05-10 17:06:40.588084,12.0,UC_MkjhQr_D_lGlO3uu-GxyA,Gaming
minecraft expert tips and trick,Element X,testEmail,US,https://www.youtube.com/channel/UCRcam0RTtiv85oGAiPpbz6g/about,2456.6666666666665,0.04693970857176568,no notes,3,17217,2018-05-10 17:06:44.876278,25.0,UCRcam0RTtiv85oGAiPpbz6g,Gaming
minecraft expert tips and trick,Garth Peterson,testEmail,US,https://www.youtube.com/channel/UCLd-jw5r0deRmtd0DOI0gCg/about,38.0,,no notes,3,166,2018-05-10 17:06:46.309708,2.0,UCLd-jw5r0deRmtd0DOI0gCg,Gaming
minecraft expert tips and trick,A. Janessa,testEmail,country not detected,https://www.youtube.com/channel/UCMr41PPXEz91kBsS2lh_17g/about,7.958333333333333,,no notes,3,1,2018-05-10 17:06:49.239502,25.0,UCMr41PPXEz91kBsS2lh_17g,People & Blogs
minecraft expert tips and trick,TheWorldsLegend,testEmail,US,https://www.youtube.com/channel/UCCNRptUzlutcSFXwxcCFcOw/about,370.55555555555554,0.029632242702178326,no notes,3,232,2018-05-10 17:06:52.140348,19.0,UCCNRptUzlutcSFXwxcCFcOw,Gaming
minecraft expert gameplay,SecretnimbusTV,testEmail,GB,https://www.youtube.com/channel/UCf_qWi5eqLw6EFLXBfyeILw/about,987.8333333333334,0.02716382655643665,no notes,3,3927,2018-05-10 17:06:56.967183,13.0,UCf_qWi5eqLw6EFLXBfyeILw,Gaming
minecraft expert common mistakes,Movie House,testEmail,IN,https://www.youtube.com/channel/UCKvei2ix4LJrSbgMWJJTEuQ/about,361074.7826086957,0.005450996541725669,no notes,3,270357,2018-05-10 17:07:02.634167,25.0,UCKvei2ix4LJrSbgMWJJTEuQ,Film & Animation
minecraft expert builds,JerryVsHarry,testEmail,NL,https://www.youtube.com/channel/UCGKVHzloLwHCbIL5mFU-BGw/about,42478.608695652176,0.06041203905653327,no notes,3,677845,2018-05-10 17:07:07.523493,24.0,UCGKVHzloLwHCbIL5mFU-BGw,Gaming
minecraft expert builds,GeminiTay,testEmail,CA,https://www.youtube.com/channel/UCUBsjvdHcwZd3ztdY1Zadcw/about,3956.0833333333335,0.09847702904809048,no notes,3,23888,2018-05-10 17:07:10.010069,13.0,UCUBsjvdHcwZd3ztdY1Zadcw,Gaming
minecraft expert builds,The Pals,testEmail,US,https://www.youtube.com/channel/UCTa6JUfYSSu-ELH4hlRdWpg/about,139871.41666666666,0.026504039903523194,no notes,0,2557658,2018-05-10 17:07:12.774003,25.0,UCTa6JUfYSSu-ELH4hlRdWpg,Gaming
minecraft expert builds,O1G,testEmail,US,https://www.youtube.com/channel/UC6iJijyc_13WMPtew7euhqQ/about,13560.21052631579,0.08727449503966714,no notes,3,670383,2018-05-10 17:07:15.216135,20.0,UC6iJijyc_13WMPtew7euhqQ,Gaming
minecraft expert builds,iBallisticSquid,testEmail,country not detected,https://www.youtube.com/channel/UCa6Hg8HmooiDNaCT0_1NbQQ/about,148462.85714285713,0.023102154779774967,no notes,0,4229064,2018-05-10 17:07:17.673484,22.0,UCa6Hg8HmooiDNaCT0_1NbQQ,Gaming
minecraft expert builds,akirby80,testEmail,US,https://www.youtube.com/channel/UCwWy7O-2yNg5t7-zCHKTd_Q/about,2234.5,0.08306108749160886,no notes,3,31289,2018-05-10 17:07:19.937237,16.0,UCwWy7O-2yNg5t7-zCHKTd_Q,Gaming
minecraft expert builds,JANGBRiCKS,testEmail,US,https://www.youtube.com/channel/UCH09uL3dLqsVsOh0XmapzLQ/about,40516.5,0.031671635247956006,- dead,0,978008,2018-05-10 17:07:21.989046,16.0,UCH09uL3dLqsVsOh0XmapzLQ,Entertainment
minecraft expert builds,Adam,testEmail,country not detected,https://www.youtube.com/channel/UCKlhpmbHGxBE6uw9B_uLeqQ/about,411590.78571428574,0.049596164161931716,no notes,0,11735322,2018-05-10 17:07:23.791858,15.0,UCKlhpmbHGxBE6uw9B_uLeqQ,Entertainment
minecraft expert players,Kristian PH,testEmail,PH,https://www.youtube.com/channel/UCsQ81wsggLv84uKENeatBMw/about,38442.166666666664,0.09437440280609741,no notes,3,137659,2018-05-10 17:07:29.100478,25.0,UCsQ81wsggLv84uKENeatBMw,Entertainment
minecraft expert players,docm77,testEmail,DE,https://www.youtube.com/channel/UC4O9HKe9Jt5yAhKuNv3LXpQ/about,2215.6363636363635,0.09112232616663932,no notes,3,560808,2018-05-10 17:07:32.046192,23.0,UC4O9HKe9Jt5yAhKuNv3LXpQ,Gaming
minecraft expert players,GoldenArmor,testEmail,US,https://www.youtube.com/channel/UCIBIltj7JbKQwxIvZT_1Zvg/about,2684078.8,0.013872878843944524,- super big,0,1985292,2018-05-10 17:07:34.050553,11.0,UCIBIltj7JbKQwxIvZT_1Zvg,Entertainment
minecraft expert players,PythonGB,testEmail,GB,https://www.youtube.com/channel/UC0EUI4xA5SB6WswqLavNcyA/about,7584.1,0.07122063849955096,no notes,3,402150,2018-05-10 17:07:35.539716,10.0,UC0EUI4xA5SB6WswqLavNcyA,Gaming
minecraft expert noobs,CraftingPat,testEmail,DE,https://www.youtube.com/channel/UCVxn50C7ft0KAuy-KduUonA/about,46960.142857142855,0.05354794288570957,no notes,3,615072,2018-05-10 17:07:40.507251,7.0,UCVxn50C7ft0KAuy-KduUonA,Gaming
minecraft expert noobs,JC DragonZ,testEmail,BR,https://www.youtube.com/channel/UCG11xkgfWhaz14dX2actzHQ/about,1497189.5,0.02026931126620912,no notes,3,251347,2018-05-10 17:07:41.516175,4.0,UCG11xkgfWhaz14dX2actzHQ,Entertainment
minecraft expert noobs,LaFourchette,testEmail,FR,https://www.youtube.com/channel/UCwQZkvhXadECJTDZpW1RoZQ/about,7774.869565217391,0.07817816040531926,no notes,3,223686,2018-05-10 17:07:45.021941,25.0,UCwQZkvhXadECJTDZpW1RoZQ,Gaming
minecraft expert noobs,Paladin,testEmail,RO,https://www.youtube.com/channel/UC7jEu541c3uKx5tZHxhSg4w/about,9194.75,0.05514016150520677,no notes,3,73237,2018-05-10 17:07:47.247448,13.0,UC7jEu541c3uKx5tZHxhSg4w,Gaming
minecraft expert noobs,McMakistein,testEmail,AT,https://www.youtube.com/channel/UCrJCzC7Jkq72tVF5bVu7-ew/about,48721.791666666664,0.02676431613402166,no notes,3,111804,2018-05-10 17:07:50.581738,25.0,UCrJCzC7Jkq72tVF5bVu7-ew,Gaming
minecraft expert noobs,MR Deftig,testEmail,country not detected,https://www.youtube.com/channel/UCVqvCFnXyuH9pSwd-9s9JFw/about,,,no notes,3,1,2018-05-10 17:07:50.948978,1.0,UCVqvCFnXyuH9pSwd-9s9JFw,People & Blogs
minecraft expert noobs,chibirobo12,testEmail,US,https://www.youtube.com/channel/UC3NTBosQBIO6at44MZJOb2A/about,7773.875,0.05308960544409823,no notes,3,94737,2018-05-10 17:07:53.938234,25.0,UC3NTBosQBIO6at44MZJOb2A,Gaming
minecraft expert noobs,Alphastein,testEmail,DE,https://www.youtube.com/channel/UCiTydOPjFaDTkdygnFxAdaQ/about,145673.34782608695,0.041264399274891485,no notes,3,613172,2018-05-10 17:07:57.396521,25.0,UCiTydOPjFaDTkdygnFxAdaQ,Gaming
minecraft expert noobs,ASC3K,testEmail,country not detected,https://www.youtube.com/channel/UCDhSkEEGX9QPCrd4A1osG5A/about,32685.85714285714,0.03246707837815394,no notes,1,212481,2018-05-10 17:07:59.851211,15.0,UCDhSkEEGX9QPCrd4A1osG5A,Entertainment
minecraft expert noobs,Joãozinho Expert,testEmail,country not detected,https://www.youtube.com/channel/UCGcEpzW_HtaCxCZ9ncLdj2w/about,78.77777777777777,0.2358251057827927,no notes,3,44,2018-05-10 17:08:01.182164,10.0,UCGcEpzW_HtaCxCZ9ncLdj2w,People & Blogs
minecraft expert news,The Minecraft Expert,testEmail,country not detected,https://www.youtube.com/channel/UCl-x7ewkUgbPvN1cl7xnmMw/about,31.833333333333332,0.04487658937920718,no notes,3,2,2018-05-10 17:08:04.473292,7.0,UCl-x7ewkUgbPvN1cl7xnmMw,People & Blogs
minecraft expert news,Thegame Expert,testEmail,country not detected,https://www.youtube.com/channel/UCSmaB-6TQtYLpU2fsWxuXxA/about,9.666666666666666,,no notes,3,6,2018-05-10 17:08:05.055039,3.0,UCSmaB-6TQtYLpU2fsWxuXxA,Gaming
minecraft expert news,LEGO,testEmail,country not detected,https://www.youtube.com/channel/UCP-Ng5SXUEt0VE-TXqRdL6g/about,509.2608695652174,0.09850877941887931,no notes,3,5167017,2018-05-10 17:08:07.615120,25.0,UCP-Ng5SXUEt0VE-TXqRdL6g,Entertainment
minecraft expert news,Video Game News,testEmail,US,https://www.youtube.com/channel/UCitsvZeConV2Im24BVFH8hg/about,4342.416666666667,0.03450016754820147,no notes,3,463782,2018-05-10 17:08:09.404303,13.0,UCitsvZeConV2Im24BVFH8hg,Gaming
